areaCode,areaName,areaType,date,newCasesBySpecimenDate,newCasesBySpecimenDateRollingSum
E12000005,West Midlands,region,2022-07-18,1761,12618
E12000005,West Midlands,region,2022-07-17,1569,13557
E12000005,West Midlands,region,2022-07-16,1304,14269
E12000005,West Midlands,region,2022-07-15,1627,14863
E12000005,West Midlands,region,2022-07-14,1966,15345
E12000005,West Midlands,region,2022-07-13,2095,15621
E12000005,West Midlands,region,2022-07-12,2296,16043
E12000005,West Midlands,region,2022-07-11,2700,16343
E12000005,West Midlands,region,2022-07-10,2281,16378
E12000005,West Midlands,region,2022-07-09,1898,16480
E12000005,West Midlands,region,2022-07-08,2109,16377
E12000005,West Midlands,region,2022-07-07,2242,16257
E12000005,West Midlands,region,2022-07-06,2517,15974
E12000005,West Midlands,region,2022-07-05,2596,15380
E12000005,West Midlands,region,2022-07-04,2735,14815
E12000005,West Midlands,region,2022-07-03,2383,14039
E12000005,West Midlands,region,2022-07-02,1795,13262
E12000005,West Midlands,region,2022-07-01,1989,12737
E12000005,West Midlands,region,2022-06-30,1959,12159
E12000005,West Midlands,region,2022-06-29,1923,11692
E12000005,West Midlands,region,2022-06-28,2031,11361
E12000005,West Midlands,region,2022-06-27,1959,10971
E12000005,West Midlands,region,2022-06-26,1606,10593
E12000005,West Midlands,region,2022-06-25,1270,10421
E12000005,West Midlands,region,2022-06-24,1411,10297
E12000005,West Midlands,region,2022-06-23,1492,9974
E12000005,West Midlands,region,2022-06-22,1592,9524
E12000005,West Midlands,region,2022-06-21,1641,9103
E12000005,West Midlands,region,2022-06-20,1581,8550
E12000005,West Midlands,region,2022-06-19,1434,8106
E12000005,West Midlands,region,2022-06-18,1146,7597
E12000005,West Midlands,region,2022-06-17,1088,7128
E12000005,West Midlands,region,2022-06-16,1042,6813
E12000005,West Midlands,region,2022-06-15,1171,6515
E12000005,West Midlands,region,2022-06-14,1088,6211
E12000005,West Midlands,region,2022-06-13,1137,5885
E12000005,West Midlands,region,2022-06-12,925,5518
E12000005,West Midlands,region,2022-06-11,677,5303
E12000005,West Midlands,region,2022-06-10,773,5142
E12000005,West Midlands,region,2022-06-09,744,4821
E12000005,West Midlands,region,2022-06-08,867,4485
E12000005,West Midlands,region,2022-06-07,762,4102
E12000005,West Midlands,region,2022-06-06,770,3784
E12000005,West Midlands,region,2022-06-05,710,3503
E12000005,West Midlands,region,2022-06-04,516,3148
E12000005,West Midlands,region,2022-06-03,452,2945
E12000005,West Midlands,region,2022-06-02,408,2881
E12000005,West Midlands,region,2022-06-01,484,2871
E12000005,West Midlands,region,2022-05-31,444,2838
E12000005,West Midlands,region,2022-05-30,489,2889
E12000005,West Midlands,region,2022-05-29,355,2946
E12000005,West Midlands,region,2022-05-28,313,3041
E12000005,West Midlands,region,2022-05-27,388,3111
E12000005,West Midlands,region,2022-05-26,398,3186
E12000005,West Midlands,region,2022-05-25,451,3340
E12000005,West Midlands,region,2022-05-24,495,3489
E12000005,West Midlands,region,2022-05-23,546,3630
E12000005,West Midlands,region,2022-05-22,450,3838
E12000005,West Midlands,region,2022-05-21,383,4016
E12000005,West Midlands,region,2022-05-20,463,4125
E12000005,West Midlands,region,2022-05-19,552,4181
E12000005,West Midlands,region,2022-05-18,600,4194
E12000005,West Midlands,region,2022-05-17,636,4256
E12000005,West Midlands,region,2022-05-16,754,4349
E12000005,West Midlands,region,2022-05-15,628,4436
E12000005,West Midlands,region,2022-05-14,492,4488
E12000005,West Midlands,region,2022-05-13,519,4540
E12000005,West Midlands,region,2022-05-12,565,4695
E12000005,West Midlands,region,2022-05-11,662,4870
E12000005,West Midlands,region,2022-05-10,729,5060
E12000005,West Midlands,region,2022-05-09,841,5312
E12000005,West Midlands,region,2022-05-08,680,5399
E12000005,West Midlands,region,2022-05-07,544,5408
E12000005,West Midlands,region,2022-05-06,674,5457
E12000005,West Midlands,region,2022-05-05,740,5482
E12000005,West Midlands,region,2022-05-04,852,5607
E12000005,West Midlands,region,2022-05-03,981,5699
E12000005,West Midlands,region,2022-05-02,928,5845
E12000005,West Midlands,region,2022-05-01,689,6189
E12000005,West Midlands,region,2022-04-30,593,6718
E12000005,West Midlands,region,2022-04-29,699,7141
E12000005,West Midlands,region,2022-04-28,865,7686
E12000005,West Midlands,region,2022-04-27,944,8188
E12000005,West Midlands,region,2022-04-26,1127,8881
E12000005,West Midlands,region,2022-04-25,1272,9717
E12000005,West Midlands,region,2022-04-24,1218,10477
E12000005,West Midlands,region,2022-04-23,1016,10934
E12000005,West Midlands,region,2022-04-22,1244,11603
E12000005,West Midlands,region,2022-04-21,1367,12165
E12000005,West Midlands,region,2022-04-20,1637,13027
E12000005,West Midlands,region,2022-04-19,1963,14044
E12000005,West Midlands,region,2022-04-18,2032,14889
E12000005,West Midlands,region,2022-04-17,1675,15937
E12000005,West Midlands,region,2022-04-16,1685,16932
E12000005,West Midlands,region,2022-04-15,1806,17563
E12000005,West Midlands,region,2022-04-14,2229,18524
E12000005,West Midlands,region,2022-04-13,2654,19502
E12000005,West Midlands,region,2022-04-12,2808,20698
E12000005,West Midlands,region,2022-04-11,3080,22098
E12000005,West Midlands,region,2022-04-10,2670,23767
E12000005,West Midlands,region,2022-04-09,2316,24902
E12000005,West Midlands,region,2022-04-08,2767,25857
E12000005,West Midlands,region,2022-04-07,3207,27069
E12000005,West Midlands,region,2022-04-06,3850,28289
E12000005,West Midlands,region,2022-04-05,4208,30600
E12000005,West Midlands,region,2022-04-04,4749,33181
E12000005,West Midlands,region,2022-04-03,3805,36048
E12000005,West Midlands,region,2022-04-02,3271,38057
