areaCode,areaName,areaType,date,newCasesBySpecimenDateRollingSum
E12000003,Yorkshire and The Humber,region,2023-01-23,1532
E12000003,Yorkshire and The Humber,region,2023-01-22,1514
E12000003,Yorkshire and The Humber,region,2023-01-21,1478
E12000003,Yorkshire and The Humber,region,2023-01-20,1426
E12000003,Yorkshire and The Humber,region,2023-01-19,1435
E12000003,Yorkshire and The Humber,region,2023-01-18,1434
E12000003,Yorkshire and The Humber,region,2023-01-17,1462
E12000003,Yorkshire and The Humber,region,2023-01-16,1566
E12000003,Yorkshire and The Humber,region,2023-01-15,1600
E12000003,Yorkshire and The Humber,region,2023-01-14,1709
E12000003,Yorkshire and The Humber,region,2023-01-13,1895
E12000003,Yorkshire and The Humber,region,2023-01-12,2052
E12000003,Yorkshire and The Humber,region,2023-01-11,2273
E12000003,Yorkshire and The Humber,region,2023-01-10,2491
E12000003,Yorkshire and The Humber,region,2023-01-09,2731
E12000003,Yorkshire and The Humber,region,2023-01-08,2838
E12000003,Yorkshire and The Humber,region,2023-01-07,2864
E12000003,Yorkshire and The Humber,region,2023-01-06,2912
E12000003,Yorkshire and The Humber,region,2023-01-05,3027
E12000003,Yorkshire and The Humber,region,2023-01-04,3137
E12000003,Yorkshire and The Humber,region,2023-01-03,3376
E12000003,Yorkshire and The Humber,region,2023-01-02,3273
E12000003,Yorkshire and The Humber,region,2023-01-01,3225
E12000003,Yorkshire and The Humber,region,2022-12-31,3224
E12000003,Yorkshire and The Humber,region,2022-12-30,3150
E12000003,Yorkshire and The Humber,region,2022-12-29,3058
E12000003,Yorkshire and The Humber,region,2022-12-28,2977
E12000003,Yorkshire and The Humber,region,2022-12-27,2782
E12000003,Yorkshire and The Humber,region,2022-12-26,2909
E12000003,Yorkshire and The Humber,region,2022-12-25,3174
E12000003,Yorkshire and The Humber,region,2022-12-24,3282
E12000003,Yorkshire and The Humber,region,2022-12-23,3331
E12000003,Yorkshire and The Humber,region,2022-12-22,3346
E12000003,Yorkshire and The Humber,region,2022-12-21,3231
E12000003,Yorkshire and The Humber,region,2022-12-20,3235
E12000003,Yorkshire and The Humber,region,2022-12-19,3122
E12000003,Yorkshire and The Humber,region,2022-12-18,2986
E12000003,Yorkshire and The Humber,region,2022-12-17,2872
E12000003,Yorkshire and The Humber,region,2022-12-16,2786
E12000003,Yorkshire and The Humber,region,2022-12-15,2689
E12000003,Yorkshire and The Humber,region,2022-12-14,2655
E12000003,Yorkshire and The Humber,region,2022-12-13,2539
E12000003,Yorkshire and The Humber,region,2022-12-12,2394
E12000003,Yorkshire and The Humber,region,2022-12-11,2301
E12000003,Yorkshire and The Humber,region,2022-12-10,2266
E12000003,Yorkshire and The Humber,region,2022-12-09,2213
E12000003,Yorkshire and The Humber,region,2022-12-08,2178
E12000003,Yorkshire and The Humber,region,2022-12-07,2135
E12000003,Yorkshire and The Humber,region,2022-12-06,2038
E12000003,Yorkshire and The Humber,region,2022-12-05,1980
E12000003,Yorkshire and The Humber,region,2022-12-04,1987
E12000003,Yorkshire and The Humber,region,2022-12-03,2019
E12000003,Yorkshire and The Humber,region,2022-12-02,2024
E12000003,Yorkshire and The Humber,region,2022-12-01,1999
E12000003,Yorkshire and The Humber,region,2022-11-30,1975
E12000003,Yorkshire and The Humber,region,2022-11-29,1974
E12000003,Yorkshire and The Humber,region,2022-11-28,1970
E12000003,Yorkshire and The Humber,region,2022-11-27,1877
E12000003,Yorkshire and The Humber,region,2022-11-26,1808
E12000003,Yorkshire and The Humber,region,2022-11-25,1820
E12000003,Yorkshire and The Humber,region,2022-11-24,1795
E12000003,Yorkshire and The Humber,region,2022-11-23,1792
E12000003,Yorkshire and The Humber,region,2022-11-22,1760
E12000003,Yorkshire and The Humber,region,2022-11-21,1745
E12000003,Yorkshire and The Humber,region,2022-11-20,1802
E12000003,Yorkshire and The Humber,region,2022-11-19,1803
E12000003,Yorkshire and The Humber,region,2022-11-18,1779
E12000003,Yorkshire and The Humber,region,2022-11-17,1782
E12000003,Yorkshire and The Humber,region,2022-11-16,1820
E12000003,Yorkshire and The Humber,region,2022-11-15,1861
E12000003,Yorkshire and The Humber,region,2022-11-14,1877
E12000003,Yorkshire and The Humber,region,2022-11-13,1859
E12000003,Yorkshire and The Humber,region,2022-11-12,1883
E12000003,Yorkshire and The Humber,region,2022-11-11,1889
E12000003,Yorkshire and The Humber,region,2022-11-10,1932
E12000003,Yorkshire and The Humber,region,2022-11-09,1952
E12000003,Yorkshire and The Humber,region,2022-11-08,1978
E12000003,Yorkshire and The Humber,region,2022-11-07,2082
E12000003,Yorkshire and The Humber,region,2022-11-06,2158
E12000003,Yorkshire and The Humber,region,2022-11-05,2232
E12000003,Yorkshire and The Humber,region,2022-11-04,2321
E12000003,Yorkshire and The Humber,region,2022-11-03,2380
E12000003,Yorkshire and The Humber,region,2022-11-02,2480
E12000003,Yorkshire and The Humber,region,2022-11-01,2600
E12000003,Yorkshire and The Humber,region,2022-10-31,2684
E12000003,Yorkshire and The Humber,region,2022-10-30,2886
E12000003,Yorkshire and The Humber,region,2022-10-29,3027
E12000003,Yorkshire and The Humber,region,2022-10-28,3185
E12000003,Yorkshire and The Humber,region,2022-10-27,3411
E12000003,Yorkshire and The Humber,region,2022-10-26,3569
E12000003,Yorkshire and The Humber,region,2022-10-25,3771
E12000003,Yorkshire and The Humber,region,2022-10-24,4074
E12000003,Yorkshire and The Humber,region,2022-10-23,4360
E12000003,Yorkshire and The Humber,region,2022-10-22,4558
E12000003,Yorkshire and The Humber,region,2022-10-21,4628
E12000003,Yorkshire and The Humber,region,2022-10-20,4810
E12000003,Yorkshire and The Humber,region,2022-10-19,4964
E12000003,Yorkshire and The Humber,region,2022-10-18,5110
E12000003,Yorkshire and The Humber,region,2022-10-17,5184
E12000003,Yorkshire and The Humber,region,2022-10-16,5252
E12000003,Yorkshire and The Humber,region,2022-10-15,5367
E12000003,Yorkshire and The Humber,region,2022-10-14,5573
E12000003,Yorkshire and The Humber,region,2022-10-13,5736
E12000003,Yorkshire and The Humber,region,2022-10-12,5925
E12000003,Yorkshire and The Humber,region,2022-10-11,6065
E12000003,Yorkshire and The Humber,region,2022-10-10,6280
E12000003,Yorkshire and The Humber,region,2022-10-09,6456
E12000003,Yorkshire and The Humber,region,2022-10-08,6572
E12000003,Yorkshire and The Humber,region,2022-10-07,6515
E12000003,Yorkshire and The Humber,region,2022-10-06,6422
E12000003,Yorkshire and The Humber,region,2022-10-05,6269
E12000003,Yorkshire and The Humber,region,2022-10-04,6107
E12000003,Yorkshire and The Humber,region,2022-10-03,5797
E12000003,Yorkshire and The Humber,region,2022-10-02,5524
E12000003,Yorkshire and The Humber,region,2022-10-01,5321
E12000003,Yorkshire and The Humber,region,2022-09-30,5201
E12000003,Yorkshire and The Humber,region,2022-09-29,5010
E12000003,Yorkshire and The Humber,region,2022-09-28,4855
E12000003,Yorkshire and The Humber,region,2022-09-27,4835
E12000003,Yorkshire and The Humber,region,2022-09-26,4845
E12000003,Yorkshire and The Humber,region,2022-09-25,4535
E12000003,Yorkshire and The Humber,region,2022-09-24,4232
E12000003,Yorkshire and The Humber,region,2022-09-23,3997
E12000003,Yorkshire and The Humber,region,2022-09-22,3730
E12000003,Yorkshire and The Humber,region,2022-09-21,3548
E12000003,Yorkshire and The Humber,region,2022-09-20,3214
E12000003,Yorkshire and The Humber,region,2022-09-19,2823
E12000003,Yorkshire and The Humber,region,2022-09-18,2678
E12000003,Yorkshire and The Humber,region,2022-09-17,2657
E12000003,Yorkshire and The Humber,region,2022-09-16,2624
E12000003,Yorkshire and The Humber,region,2022-09-15,2591
E12000003,Yorkshire and The Humber,region,2022-09-14,2516
E12000003,Yorkshire and The Humber,region,2022-09-13,2481
E12000003,Yorkshire and The Humber,region,2022-09-12,2514
E12000003,Yorkshire and The Humber,region,2022-09-11,2555
E12000003,Yorkshire and The Humber,region,2022-09-10,2548
E12000003,Yorkshire and The Humber,region,2022-09-09,2576
E12000003,Yorkshire and The Humber,region,2022-09-08,2621
E12000003,Yorkshire and The Humber,region,2022-09-07,2639
E12000003,Yorkshire and The Humber,region,2022-09-06,2655
E12000003,Yorkshire and The Humber,region,2022-09-05,2696
E12000003,Yorkshire and The Humber,region,2022-09-04,2617
E12000003,Yorkshire and The Humber,region,2022-09-03,2530
E12000003,Yorkshire and The Humber,region,2022-09-02,2463
E12000003,Yorkshire and The Humber,region,2022-09-01,2388
E12000003,Yorkshire and The Humber,region,2022-08-31,2380
E12000003,Yorkshire and The Humber,region,2022-08-30,2379
E12000003,Yorkshire and The Humber,region,2022-08-29,2255
E12000003,Yorkshire and The Humber,region,2022-08-28,2294
E12000003,Yorkshire and The Humber,region,2022-08-27,2355
E12000003,Yorkshire and The Humber,region,2022-08-26,2411
E12000003,Yorkshire and The Humber,region,2022-08-25,2477
E12000003,Yorkshire and The Humber,region,2022-08-24,2507
E12000003,Yorkshire and The Humber,region,2022-08-23,2507
E12000003,Yorkshire and The Humber,region,2022-08-22,2625
E12000003,Yorkshire and The Humber,region,2022-08-21,2780
E12000003,Yorkshire and The Humber,region,2022-08-20,2937
E12000003,Yorkshire and The Humber,region,2022-08-19,2975
E12000003,Yorkshire and The Humber,region,2022-08-18,3139
E12000003,Yorkshire and The Humber,region,2022-08-17,3317
E12000003,Yorkshire and The Humber,region,2022-08-16,3526
E12000003,Yorkshire and The Humber,region,2022-08-15,3721
E12000003,Yorkshire and The Humber,region,2022-08-14,3896
E12000003,Yorkshire and The Humber,region,2022-08-13,4004
E12000003,Yorkshire and The Humber,region,2022-08-12,4112
E12000003,Yorkshire and The Humber,region,2022-08-11,4238
E12000003,Yorkshire and The Humber,region,2022-08-10,4334
E12000003,Yorkshire and The Humber,region,2022-08-09,4503
E12000003,Yorkshire and The Humber,region,2022-08-08,4746
E12000003,Yorkshire and The Humber,region,2022-08-07,4883
E12000003,Yorkshire and The Humber,region,2022-08-06,5068
E12000003,Yorkshire and The Humber,region,2022-08-05,5310
E12000003,Yorkshire and The Humber,region,2022-08-04,5431
E12000003,Yorkshire and The Humber,region,2022-08-03,5674
E12000003,Yorkshire and The Humber,region,2022-08-02,5902
E12000003,Yorkshire and The Humber,region,2022-08-01,6200
E12000003,Yorkshire and The Humber,region,2022-07-31,6546
E12000003,Yorkshire and The Humber,region,2022-07-30,6789
E12000003,Yorkshire and The Humber,region,2022-07-29,6914
E12000003,Yorkshire and The Humber,region,2022-07-28,7201
E12000003,Yorkshire and The Humber,region,2022-07-27,7624
E12000003,Yorkshire and The Humber,region,2022-07-26,7991
E12000003,Yorkshire and The Humber,region,2022-07-25,8184
E12000003,Yorkshire and The Humber,region,2022-07-24,8576
E12000003,Yorkshire and The Humber,region,2022-07-23,9058
E12000003,Yorkshire and The Humber,region,2022-07-22,9470
E12000003,Yorkshire and The Humber,region,2022-07-21,9922
E12000003,Yorkshire and The Humber,region,2022-07-20,10431
E12000003,Yorkshire and The Humber,region,2022-07-19,11020
E12000003,Yorkshire and The Humber,region,2022-07-18,11813
E12000003,Yorkshire and The Humber,region,2022-07-17,12623
E12000003,Yorkshire and The Humber,region,2022-07-16,13031
E12000003,Yorkshire and The Humber,region,2022-07-15,13492
E12000003,Yorkshire and The Humber,region,2022-07-14,13867
E12000003,Yorkshire and The Humber,region,2022-07-13,14082
E12000003,Yorkshire and The Humber,region,2022-07-12,14345
E12000003,Yorkshire and The Humber,region,2022-07-11,14609
E12000003,Yorkshire and The Humber,region,2022-07-10,14758
E12000003,Yorkshire and The Humber,region,2022-07-09,14846
E12000003,Yorkshire and The Humber,region,2022-07-08,14663
E12000003,Yorkshire and The Humber,region,2022-07-07,14464
E12000003,Yorkshire and The Humber,region,2022-07-06,14156
E12000003,Yorkshire and The Humber,region,2022-07-05,13727
E12000003,Yorkshire and The Humber,region,2022-07-04,13063
E12000003,Yorkshire and The Humber,region,2022-07-03,12268
E12000003,Yorkshire and The Humber,region,2022-07-02,11730
E12000003,Yorkshire and The Humber,region,2022-07-01,11411
E12000003,Yorkshire and The Humber,region,2022-06-30,11103
E12000003,Yorkshire and The Humber,region,2022-06-29,10677
E12000003,Yorkshire and The Humber,region,2022-06-28,10241
E12000003,Yorkshire and The Humber,region,2022-06-27,9918
E12000003,Yorkshire and The Humber,region,2022-06-26,9527
E12000003,Yorkshire and The Humber,region,2022-06-25,9269
E12000003,Yorkshire and The Humber,region,2022-06-24,8994
E12000003,Yorkshire and The Humber,region,2022-06-23,8658
E12000003,Yorkshire and The Humber,region,2022-06-22,8342
E12000003,Yorkshire and The Humber,region,2022-06-21,7995
E12000003,Yorkshire and The Humber,region,2022-06-20,7558
E12000003,Yorkshire and The Humber,region,2022-06-19,7173
E12000003,Yorkshire and The Humber,region,2022-06-18,6807
E12000003,Yorkshire and The Humber,region,2022-06-17,6558
E12000003,Yorkshire and The Humber,region,2022-06-16,6205
E12000003,Yorkshire and The Humber,region,2022-06-15,5988
E12000003,Yorkshire and The Humber,region,2022-06-14,5758
E12000003,Yorkshire and The Humber,region,2022-06-13,5470
E12000003,Yorkshire and The Humber,region,2022-06-12,5221
E12000003,Yorkshire and The Humber,region,2022-06-11,5047
E12000003,Yorkshire and The Humber,region,2022-06-10,4842
E12000003,Yorkshire and The Humber,region,2022-06-09,4599
E12000003,Yorkshire and The Humber,region,2022-06-08,4226
E12000003,Yorkshire and The Humber,region,2022-06-07,3876
E12000003,Yorkshire and The Humber,region,2022-06-06,3601
E12000003,Yorkshire and The Humber,region,2022-06-05,3293
E12000003,Yorkshire and The Humber,region,2022-06-04,2960
E12000003,Yorkshire and The Humber,region,2022-06-03,2831
E12000003,Yorkshire and The Humber,region,2022-06-02,2698
E12000003,Yorkshire and The Humber,region,2022-06-01,2649
E12000003,Yorkshire and The Humber,region,2022-05-31,2665
E12000003,Yorkshire and The Humber,region,2022-05-30,2688
E12000003,Yorkshire and The Humber,region,2022-05-29,2748
E12000003,Yorkshire and The Humber,region,2022-05-28,2837
E12000003,Yorkshire and The Humber,region,2022-05-27,2864
E12000003,Yorkshire and The Humber,region,2022-05-26,3005
E12000003,Yorkshire and The Humber,region,2022-05-25,3149
E12000003,Yorkshire and The Humber,region,2022-05-24,3250
E12000003,Yorkshire and The Humber,region,2022-05-23,3341
E12000003,Yorkshire and The Humber,region,2022-05-22,3556
E12000003,Yorkshire and The Humber,region,2022-05-21,3745
E12000003,Yorkshire and The Humber,region,2022-05-20,3864
E12000003,Yorkshire and The Humber,region,2022-05-19,3950
E12000003,Yorkshire and The Humber,region,2022-05-18,4014
E12000003,Yorkshire and The Humber,region,2022-05-17,4171
E12000003,Yorkshire and The Humber,region,2022-05-16,4376
E12000003,Yorkshire and The Humber,region,2022-05-15,4423
E12000003,Yorkshire and The Humber,region,2022-05-14,4512
E12000003,Yorkshire and The Humber,region,2022-05-13,4625
E12000003,Yorkshire and The Humber,region,2022-05-12,4769
E12000003,Yorkshire and The Humber,region,2022-05-11,4919
E12000003,Yorkshire and The Humber,region,2022-05-10,5134
E12000003,Yorkshire and The Humber,region,2022-05-09,5428
E12000003,Yorkshire and The Humber,region,2022-05-08,5546
E12000003,Yorkshire and The Humber,region,2022-05-07,5597
E12000003,Yorkshire and The Humber,region,2022-05-06,5722
E12000003,Yorkshire and The Humber,region,2022-05-05,5786
E12000003,Yorkshire and The Humber,region,2022-05-04,5905
E12000003,Yorkshire and The Humber,region,2022-05-03,5985
E12000003,Yorkshire and The Humber,region,2022-05-02,5966
E12000003,Yorkshire and The Humber,region,2022-05-01,6397
E12000003,Yorkshire and The Humber,region,2022-04-30,6752
E12000003,Yorkshire and The Humber,region,2022-04-29,7145
E12000003,Yorkshire and The Humber,region,2022-04-28,7612
E12000003,Yorkshire and The Humber,region,2022-04-27,8207
E12000003,Yorkshire and The Humber,region,2022-04-26,8814
E12000003,Yorkshire and The Humber,region,2022-04-25,9861
