areaCode,areaName,areaType,date,cumCasesBySpecimenDate,cumDeaths28DaysByDeathDate
E12000005,West Midlands,region,2022-05-15,1913612,18338
E12000005,West Midlands,region,2022-05-14,1912984,18323
E12000005,West Midlands,region,2022-05-13,1912492,18316
E12000005,West Midlands,region,2022-05-12,1911973,18308
E12000005,West Midlands,region,2022-05-11,1911408,18299
E12000005,West Midlands,region,2022-05-10,1910746,18288
E12000005,West Midlands,region,2022-05-09,1910017,18275
E12000005,West Midlands,region,2022-05-08,1909176,18265
E12000005,West Midlands,region,2022-05-07,1908496,18249
E12000005,West Midlands,region,2022-05-06,1907952,18239
E12000005,West Midlands,region,2022-05-05,1907278,18226
E12000005,West Midlands,region,2022-05-04,1906538,18218
E12000005,West Midlands,region,2022-05-03,1905686,18199
E12000005,West Midlands,region,2022-05-02,1904705,18191
E12000005,West Midlands,region,2022-05-01,1903777,18175
E12000005,West Midlands,region,2022-04-30,1903088,18158
E12000005,West Midlands,region,2022-04-29,1902495,18128
E12000005,West Midlands,region,2022-04-28,1901796,18100
E12000005,West Midlands,region,2022-04-27,1900931,18079
E12000005,West Midlands,region,2022-04-26,1899987,18058
E12000005,West Midlands,region,2022-04-25,1898860,18042
E12000005,West Midlands,region,2022-04-24,1897588,18020
E12000005,West Midlands,region,2022-04-23,1896370,17995
E12000005,West Midlands,region,2022-04-22,1895354,17981
E12000005,West Midlands,region,2022-04-21,1894110,17954
E12000005,West Midlands,region,2022-04-20,1892743,17936
E12000005,West Midlands,region,2022-04-19,1891106,17911
E12000005,West Midlands,region,2022-04-18,1889143,17896
E12000005,West Midlands,region,2022-04-17,1887111,17872
E12000005,West Midlands,region,2022-04-16,1885436,17842
E12000005,West Midlands,region,2022-04-15,1883751,17822
E12000005,West Midlands,region,2022-04-14,1881945,17793
E12000005,West Midlands,region,2022-04-13,1879716,17765
E12000005,West Midlands,region,2022-04-12,1877062,17724
E12000005,West Midlands,region,2022-04-11,1874254,17684
E12000005,West Midlands,region,2022-04-10,1871174,17652
E12000005,West Midlands,region,2022-04-09,1868504,17625
E12000005,West Midlands,region,2022-04-08,1866188,17598
E12000005,West Midlands,region,2022-04-07,1863421,17573
E12000005,West Midlands,region,2022-04-06,1860214,17547
E12000005,West Midlands,region,2022-04-05,1856364,17523
E12000005,West Midlands,region,2022-04-04,1852156,17505
E12000005,West Midlands,region,2022-04-03,1847407,17478
E12000005,West Midlands,region,2022-04-02,1843602,17460
E12000005,West Midlands,region,2022-04-01,1840331,17433
E12000005,West Midlands,region,2022-03-31,1836352,17409
E12000005,West Midlands,region,2022-03-30,1831925,17390
E12000005,West Midlands,region,2022-03-29,1825764,17373
E12000005,West Midlands,region,2022-03-28,1818975,17355
E12000005,West Midlands,region,2022-03-27,1811359,17335
E12000005,West Midlands,region,2022-03-26,1805545,17320
E12000005,West Midlands,region,2022-03-25,1800553,17297
E12000005,West Midlands,region,2022-03-24,1794870,17276
E12000005,West Midlands,region,2022-03-23,1788473,17258
E12000005,West Midlands,region,2022-03-22,1781251,17241
E12000005,West Midlands,region,2022-03-21,1773711,17226
E12000005,West Midlands,region,2022-03-20,1765685,17206
E12000005,West Midlands,region,2022-03-19,1759828,17186
E12000005,West Midlands,region,2022-03-18,1754876,17172
E12000005,West Midlands,region,2022-03-17,1749677,17156
E12000005,West Midlands,region,2022-03-16,1743830,17141
E12000005,West Midlands,region,2022-03-15,1737772,17126
E12000005,West Midlands,region,2022-03-14,1731669,17111
E12000005,West Midlands,region,2022-03-13,1725307,17099
E12000005,West Midlands,region,2022-03-12,1720442,17088
E12000005,West Midlands,region,2022-03-11,1716624,17069
E12000005,West Midlands,region,2022-03-10,1712530,17058
E12000005,West Midlands,region,2022-03-09,1708248,17040
E12000005,West Midlands,region,2022-03-08,1704110,17026
E12000005,West Midlands,region,2022-03-07,1700054,17013
E12000005,West Midlands,region,2022-03-06,1696163,17004
E12000005,West Midlands,region,2022-03-05,1693394,16990
E12000005,West Midlands,region,2022-03-04,1691243,16974
E12000005,West Midlands,region,2022-03-03,1688843,16965
E12000005,West Midlands,region,2022-03-02,1686440,16952
E12000005,West Midlands,region,2022-03-01,1683833,16943
E12000005,West Midlands,region,2022-02-28,1681268,16931
E12000005,West Midlands,region,2022-02-27,1678549,16916
E12000005,West Midlands,region,2022-02-26,1676689,16903
E12000005,West Midlands,region,2022-02-25,1675200,16892
E12000005,West Midlands,region,2022-02-24,1673518,16878
E12000005,West Midlands,region,2022-02-23,1671655,16863
E12000005,West Midlands,region,2022-02-22,1669463,16848
E12000005,West Midlands,region,2022-02-21,1667251,16836
E12000005,West Midlands,region,2022-02-20,1664626,16821
E12000005,West Midlands,region,2022-02-19,1662513,16804
E12000005,West Midlands,region,2022-02-18,1660612,16785
E12000005,West Midlands,region,2022-02-17,1658286,16767
E12000005,West Midlands,region,2022-02-16,1655361,16746
E12000005,West Midlands,region,2022-02-15,1651938,16728
E12000005,West Midlands,region,2022-02-14,1648334,16719
E12000005,West Midlands,region,2022-02-13,1644412,16704
E12000005,West Midlands,region,2022-02-12,1641298,16689
E12000005,West Midlands,region,2022-02-11,1638779,16675
E12000005,West Midlands,region,2022-02-10,1635594,16657
E12000005,West Midlands,region,2022-02-09,1632061,16640
E12000005,West Midlands,region,2022-02-08,1627514,16624
E12000005,West Midlands,region,2022-02-07,1622492,16599
E12000005,West Midlands,region,2022-02-06,1616640,16583
E12000005,West Midlands,region,2022-02-05,1611939,16549
E12000005,West Midlands,region,2022-02-04,1608004,16528
E12000005,West Midlands,region,2022-02-03,1603128,16507
E12000005,West Midlands,region,2022-02-02,1596807,16488
E12000005,West Midlands,region,2022-02-01,1589701,16455
E12000005,West Midlands,region,2022-01-31,1581906,16426
E12000005,West Midlands,region,2022-01-30,1573071,16401
E12000005,West Midlands,region,2022-01-29,1565336,16377
E12000005,West Midlands,region,2022-01-28,1559106,16345
E12000005,West Midlands,region,2022-01-27,1551796,16321
E12000005,West Midlands,region,2022-01-26,1543099,16293
E12000005,West Midlands,region,2022-01-25,1533059,16267
E12000005,West Midlands,region,2022-01-24,1522229,16243
E12000005,West Midlands,region,2022-01-23,1509991,16219
E12000005,West Midlands,region,2022-01-22,1499851,16191
E12000005,West Midlands,region,2022-01-21,1491836,16164
E12000005,West Midlands,region,2022-01-20,1483040,16136
E12000005,West Midlands,region,2022-01-19,1472993,16111
E12000005,West Midlands,region,2022-01-18,1461394,16082
E12000005,West Midlands,region,2022-01-17,1449135,16058
E12000005,West Midlands,region,2022-01-16,1435173,16022
E12000005,West Midlands,region,2022-01-15,1424636,15995
E12000005,West Midlands,region,2022-01-14,1416567,15965
E12000005,West Midlands,region,2022-01-13,1407788,15936
E12000005,West Midlands,region,2022-01-12,1397491,15907
E12000005,West Midlands,region,2022-01-11,1386773,15892
E12000005,West Midlands,region,2022-01-10,1374858,15867
E12000005,West Midlands,region,2022-01-09,1361275,15846
E12000005,West Midlands,region,2022-01-08,1351756,15818
E12000005,West Midlands,region,2022-01-07,1342524,15795
E12000005,West Midlands,region,2022-01-06,1330293,15769
E12000005,West Midlands,region,2022-01-05,1312193,15740
E12000005,West Midlands,region,2022-01-04,1291037,15722
E12000005,West Midlands,region,2022-01-03,1265647,15701
E12000005,West Midlands,region,2022-01-02,1244865,15684
E12000005,West Midlands,region,2022-01-01,1228958,15666
E12000005,West Midlands,region,2021-12-31,1218069,15651
E12000005,West Midlands,region,2021-12-30,1202427,15633
E12000005,West Midlands,region,2021-12-29,1182577,15615
E12000005,West Midlands,region,2021-12-28,1160053,15601
E12000005,West Midlands,region,2021-12-27,1142481,15588
E12000005,West Midlands,region,2021-12-26,1126590,15577
E12000005,West Midlands,region,2021-12-25,1117334,15564
E12000005,West Midlands,region,2021-12-24,1111604,15556
E12000005,West Midlands,region,2021-12-23,1101048,15541
E12000005,West Midlands,region,2021-12-22,1089402,15536
E12000005,West Midlands,region,2021-12-21,1077945,15521
E12000005,West Midlands,region,2021-12-20,1067980,15515
E12000005,West Midlands,region,2021-12-19,1059390,15503
E12000005,West Midlands,region,2021-12-18,1053869,15492
E12000005,West Midlands,region,2021-12-17,1048690,15486
E12000005,West Midlands,region,2021-12-16,1042817,15473
E12000005,West Midlands,region,2021-12-15,1036441,15465
E12000005,West Midlands,region,2021-12-14,1029458,15448
E12000005,West Midlands,region,2021-12-13,1023660,15442
E12000005,West Midlands,region,2021-12-12,1018172,15435
E12000005,West Midlands,region,2021-12-11,1014701,15424
E12000005,West Midlands,region,2021-12-10,1011340,15416
E12000005,West Midlands,region,2021-12-09,1007444,15407
E12000005,West Midlands,region,2021-12-08,1003156,15389
E12000005,West Midlands,region,2021-12-07,998724,15377
E12000005,West Midlands,region,2021-12-06,994303,15368
E12000005,West Midlands,region,2021-12-05,989426,15352
E12000005,West Midlands,region,2021-12-04,986174,15342
E12000005,West Midlands,region,2021-12-03,983009,15327
E12000005,West Midlands,region,2021-12-02,979423,15314
E12000005,West Midlands,region,2021-12-01,975644,15306
E12000005,West Midlands,region,2021-11-30,971545,15298
E12000005,West Midlands,region,2021-11-29,967164,15290
E12000005,West Midlands,region,2021-11-28,962755,15274
E12000005,West Midlands,region,2021-11-27,959621,15266
E12000005,West Midlands,region,2021-11-26,957212,15257
E12000005,West Midlands,region,2021-11-25,954029,15240
E12000005,West Midlands,region,2021-11-24,950520,15225
E12000005,West Midlands,region,2021-11-23,946674,15217
E12000005,West Midlands,region,2021-11-22,942874,15203
E12000005,West Midlands,region,2021-11-21,938674,15187
E12000005,West Midlands,region,2021-11-20,935504,15176
E12000005,West Midlands,region,2021-11-19,932482,15164
E12000005,West Midlands,region,2021-11-18,928972,15150
E12000005,West Midlands,region,2021-11-17,925195,15139
E12000005,West Midlands,region,2021-11-16,921229,15132
E12000005,West Midlands,region,2021-11-15,917128,15114
E12000005,West Midlands,region,2021-11-14,912894,15107
E12000005,West Midlands,region,2021-11-13,909872,15094
E12000005,West Midlands,region,2021-11-12,907284,15082
E12000005,West Midlands,region,2021-11-11,904204,15070
E12000005,West Midlands,region,2021-11-10,900901,15050
E12000005,West Midlands,region,2021-11-09,897284,15038
E12000005,West Midlands,region,2021-11-08,893921,15025
E12000005,West Midlands,region,2021-11-07,890132,15014
E12000005,West Midlands,region,2021-11-06,887380,14993
E12000005,West Midlands,region,2021-11-05,884916,14983
E12000005,West Midlands,region,2021-11-04,882509,14964
E12000005,West Midlands,region,2021-11-03,879622,14951
E12000005,West Midlands,region,2021-11-02,876619,14943
E12000005,West Midlands,region,2021-11-01,873523,14926
E12000005,West Midlands,region,2021-10-31,869504,14913
E12000005,West Midlands,region,2021-10-30,866521,14897
E12000005,West Midlands,region,2021-10-29,863580,14881
E12000005,West Midlands,region,2021-10-28,860289,14868
E12000005,West Midlands,region,2021-10-27,856722,14849
E12000005,West Midlands,region,2021-10-26,852898,14840
E12000005,West Midlands,region,2021-10-25,849587,14817
E12000005,West Midlands,region,2021-10-24,845755,14803
E12000005,West Midlands,region,2021-10-23,842805,14789
E12000005,West Midlands,region,2021-10-22,839965,14774
E12000005,West Midlands,region,2021-10-21,836511,14760
E12000005,West Midlands,region,2021-10-20,832775,14751
E12000005,West Midlands,region,2021-10-19,828283,14735
E12000005,West Midlands,region,2021-10-18,823634,14723
E12000005,West Midlands,region,2021-10-17,818581,14711
E12000005,West Midlands,region,2021-10-16,814711,14697
E12000005,West Midlands,region,2021-10-15,811460,14683
E12000005,West Midlands,region,2021-10-14,807755,14669
E12000005,West Midlands,region,2021-10-13,803459,14656
E12000005,West Midlands,region,2021-10-12,799259,14649
E12000005,West Midlands,region,2021-10-11,794887,14635
E12000005,West Midlands,region,2021-10-10,790266,14625
E12000005,West Midlands,region,2021-10-09,786742,14618
E12000005,West Midlands,region,2021-10-08,783755,14608
E12000005,West Midlands,region,2021-10-07,780277,14592
E12000005,West Midlands,region,2021-10-06,776267,14584
E12000005,West Midlands,region,2021-10-05,772215,14570
E12000005,West Midlands,region,2021-10-04,768259,14559
E12000005,West Midlands,region,2021-10-03,764147,14550
E12000005,West Midlands,region,2021-10-02,760697,14546
E12000005,West Midlands,region,2021-10-01,757910,14536
E12000005,West Midlands,region,2021-09-30,754910,14525
E12000005,West Midlands,region,2021-09-29,751366,14518
E12000005,West Midlands,region,2021-09-28,747806,14511
E12000005,West Midlands,region,2021-09-27,744170,14498
E12000005,West Midlands,region,2021-09-26,739934,14486
E12000005,West Midlands,region,2021-09-25,736544,14481
E12000005,West Midlands,region,2021-09-24,733514,14466
E12000005,West Midlands,region,2021-09-23,730169,14457
E12000005,West Midlands,region,2021-09-22,726399,14447
E12000005,West Midlands,region,2021-09-21,722642,14438
E12000005,West Midlands,region,2021-09-20,718754,14425
E12000005,West Midlands,region,2021-09-19,714556,14415
E12000005,West Midlands,region,2021-09-18,711329,14409
E12000005,West Midlands,region,2021-09-17,708704,14395
E12000005,West Midlands,region,2021-09-16,705896,14377
E12000005,West Midlands,region,2021-09-15,703033,14368
E12000005,West Midlands,region,2021-09-14,700246,14353
E12000005,West Midlands,region,2021-09-13,697354,14338
E12000005,West Midlands,region,2021-09-12,694283,14327
E12000005,West Midlands,region,2021-09-11,692201,14309
E12000005,West Midlands,region,2021-09-10,690123,14298
E12000005,West Midlands,region,2021-09-09,687504,14283
E12000005,West Midlands,region,2021-09-08,684536,14269
E12000005,West Midlands,region,2021-09-07,681524,14253
E12000005,West Midlands,region,2021-09-06,678167,14234
E12000005,West Midlands,region,2021-09-05,674467,14224
E12000005,West Midlands,region,2021-09-04,671818,14213
E12000005,West Midlands,region,2021-09-03,669160,14201
E12000005,West Midlands,region,2021-09-02,665995,14188
E12000005,West Midlands,region,2021-09-01,662813,14169
E12000005,West Midlands,region,2021-08-31,659459,14149
E12000005,West Midlands,region,2021-08-30,655870,14139
E12000005,West Midlands,region,2021-08-29,653080,14121
E12000005,West Midlands,region,2021-08-28,650907,14108
E12000005,West Midlands,region,2021-08-27,648696,14091
E12000005,West Midlands,region,2021-08-26,646029,14072
E12000005,West Midlands,region,2021-08-25,643101,14060
E12000005,West Midlands,region,2021-08-24,640044,14046
E12000005,West Midlands,region,2021-08-23,636966,14034
E12000005,West Midlands,region,2021-08-22,633685,14018
E12000005,West Midlands,region,2021-08-21,631199,14001
E12000005,West Midlands,region,2021-08-20,628622,13991
E12000005,West Midlands,region,2021-08-19,625885,13980
E12000005,West Midlands,region,2021-08-18,622838,13971
E12000005,West Midlands,region,2021-08-17,619598,13962
E12000005,West Midlands,region,2021-08-16,616420,13953
E12000005,West Midlands,region,2021-08-15,613271,13946
E12000005,West Midlands,region,2021-08-14,610860,13934
E12000005,West Midlands,region,2021-08-13,608534,13920
E12000005,West Midlands,region,2021-08-12,606063,13902
E12000005,West Midlands,region,2021-08-11,603123,13890
E12000005,West Midlands,region,2021-08-10,600058,13878
E12000005,West Midlands,region,2021-08-09,597205,13870
E12000005,West Midlands,region,2021-08-08,594061,13865
E12000005,West Midlands,region,2021-08-07,591978,13857
E12000005,West Midlands,region,2021-08-06,590002,13844
E12000005,West Midlands,region,2021-08-05,587548,13838
E12000005,West Midlands,region,2021-08-04,584630,13832
E12000005,West Midlands,region,2021-08-03,581757,13822
E12000005,West Midlands,region,2021-08-02,579157,13816
E12000005,West Midlands,region,2021-08-01,576476,13810
E12000005,West Midlands,region,2021-07-31,574576,13797
E12000005,West Midlands,region,2021-07-30,572721,13786
E12000005,West Midlands,region,2021-07-29,570693,13773
