areaCode,areaName,areaType,date,newDeaths28DaysByPublishDate
E12000007,London,region,2020-11-05,11
E12000007,London,region,2020-11-04,26
E12000007,London,region,2020-11-03,16
E12000007,London,region,2020-11-02,11
E12000007,London,region,2020-11-01,3
E12000007,London,region,2020-10-31,14
E12000007,London,region,2020-10-30,17
E12000007,London,region,2020-10-29,19
E12000007,London,region,2020-10-28,17
E12000007,London,region,2020-10-27,16
E12000007,London,region,2020-10-26,7
E12000007,London,region,2020-10-25,7
E12000007,London,region,2020-10-24,4
E12000007,London,region,2020-10-23,16
E12000007,London,region,2020-10-22,8
E12000007,London,region,2020-10-21,6
E12000007,London,region,2020-10-20,8
E12000007,London,region,2020-10-19,3
E12000007,London,region,2020-10-18,3
E12000007,London,region,2020-10-17,11
E12000007,London,region,2020-10-16,4
E12000007,London,region,2020-10-15,3
E12000007,London,region,2020-10-14,12
E12000007,London,region,2020-10-13,4
E12000007,London,region,2020-10-12,3
E12000007,London,region,2020-10-11,5
E12000007,London,region,2020-10-10,6
E12000007,London,region,2020-10-09,7
E12000007,London,region,2020-10-08,7
E12000007,London,region,2020-10-07,6
E12000007,London,region,2020-10-06,2
E12000007,London,region,2020-10-05,2
E12000007,London,region,2020-10-04,1
E12000007,London,region,2020-10-03,3
E12000007,London,region,2020-10-02,7
E12000007,London,region,2020-10-01,6
E12000007,London,region,2020-09-30,7
E12000007,London,region,2020-09-29,3
E12000007,London,region,2020-09-28,2
E12000007,London,region,2020-09-27,1
E12000007,London,region,2020-09-26,2
E12000007,London,region,2020-09-25,4
E12000007,London,region,2020-09-24,6
E12000007,London,region,2020-09-23,4
E12000007,London,region,2020-09-22,2
E12000007,London,region,2020-09-21,1
E12000007,London,region,2020-09-20,1
E12000007,London,region,2020-09-19,6
E12000007,London,region,2020-09-18,2
E12000007,London,region,2020-09-17,0
E12000007,London,region,2020-09-16,2
E12000007,London,region,2020-09-15,0
E12000007,London,region,2020-09-14,0
E12000007,London,region,2020-09-13,0
E12000007,London,region,2020-09-12,1
E12000007,London,region,2020-09-11,0
E12000007,London,region,2020-09-10,1
E12000007,London,region,2020-09-09,2
E12000007,London,region,2020-09-08,1
E12000007,London,region,2020-09-07,0
E12000007,London,region,2020-09-06,1
E12000007,London,region,2020-09-05,1
E12000007,London,region,2020-09-04,0
E12000007,London,region,2020-09-03,0
E12000007,London,region,2020-09-02,0
E12000007,London,region,2020-09-01,0
E12000007,London,region,2020-08-31,0
E12000007,London,region,2020-08-30,0
E12000007,London,region,2020-08-29,0
E12000007,London,region,2020-08-28,0
E12000007,London,region,2020-08-27,1
E12000007,London,region,2020-08-26,1
E12000007,London,region,2020-08-25,2
E12000007,London,region,2020-08-24,0
E12000007,London,region,2020-08-23,1
E12000007,London,region,2020-08-22,4
E12000007,London,region,2020-08-21,0
E12000007,London,region,2020-08-20,0
E12000007,London,region,2020-08-19,0
E12000007,London,region,2020-08-18,2
E12000007,London,region,2020-08-17,1
E12000008,South East,region,2023-07-06,19
E12000008,South East,region,2023-07-05,0
E12000008,South East,region,2023-07-04,0
E12000008,South East,region,2023-07-03,0
E12000008,South East,region,2023-07-02,0
E12000008,South East,region,2023-07-01,0
E12000008,South East,region,2023-06-30,0
E12000008,South East,region,2023-06-29,32
E12000008,South East,region,2023-06-28,0
E12000008,South East,region,2023-06-27,0
E12000008,South East,region,2023-06-26,0
E12000008,South East,region,2023-06-25,0
E12000008,South East,region,2023-06-24,0
E12000008,South East,region,2023-06-23,0
E12000008,South East,region,2023-06-22,26
E12000008,South East,region,2023-06-21,0
E12000008,South East,region,2023-06-20,0
E12000008,South East,region,2023-06-19,0
E12000008,South East,region,2023-06-18,0
E12000008,South East,region,2023-06-17,0
E12000008,South East,region,2023-06-16,0
E12000008,South East,region,2023-06-15,41
E12000008,South East,region,2023-06-14,0
E12000008,South East,region,2023-06-13,0
E12000008,South East,region,2023-06-12,0
E12000008,South East,region,2023-06-11,0
E12000008,South East,region,2023-06-10,0
E12000008,South East,region,2023-06-09,0
E12000008,South East,region,2023-06-08,41
E12000008,South East,region,2023-06-07,0
E12000008,South East,region,2023-06-06,0
E12000008,South East,region,2023-06-05,0
E12000008,South East,region,2023-06-04,0
E12000008,South East,region,2023-06-03,0
E12000008,South East,region,2023-06-02,0
E12000008,South East,region,2023-06-01,34
E12000008,South East,region,2023-05-31,0
E12000008,South East,region,2023-05-30,0
E12000008,South East,region,2023-05-29,0
E12000008,South East,region,2023-05-28,0
E12000008,South East,region,2023-05-27,0
E12000008,South East,region,2023-05-26,0
E12000008,South East,region,2023-05-25,47
E12000008,South East,region,2023-05-24,0
E12000008,South East,region,2023-05-23,0
E12000008,South East,region,2023-05-22,0
E12000008,South East,region,2023-05-21,0
E12000008,South East,region,2023-05-20,0
E12000008,South East,region,2023-05-19,0
E12000008,South East,region,2023-05-18,61
E12000008,South East,region,2023-05-17,0
E12000008,South East,region,2023-05-16,0
E12000008,South East,region,2023-05-15,0
E12000008,South East,region,2023-05-14,0
E12000008,South East,region,2023-05-13,0
E12000008,South East,region,2023-05-12,0
E12000008,South East,region,2023-05-11,60
E12000008,South East,region,2023-05-10,0
E12000008,South East,region,2023-05-09,0
E12000008,South East,region,2023-05-08,0
E12000008,South East,region,2023-05-07,0
E12000008,South East,region,2023-05-06,0
E12000008,South East,region,2023-05-05,0
E12000008,South East,region,2023-05-04,93
E12000008,South East,region,2023-05-03,0
E12000008,South East,region,2023-05-02,0
E12000008,South East,region,2023-05-01,0
E12000008,South East,region,2023-04-30,0
E12000008,South East,region,2023-04-29,0
E12000008,South East,region,2023-04-28,0
E12000008,South East,region,2023-04-27,68
E12000008,South East,region,2023-04-26,0
E12000008,South East,region,2023-04-25,0
E12000008,South East,region,2023-04-24,0
E12000008,South East,region,2023-04-23,0
E12000008,South East,region,2023-04-22,0
E12000008,South East,region,2023-04-21,0
E12000008,South East,region,2023-04-20,113
E12000008,South East,region,2023-04-19,0
E12000008,South East,region,2023-04-18,0
E12000008,South East,region,2023-04-17,0
E12000008,South East,region,2023-04-16,0
E12000008,South East,region,2023-04-15,0
E12000008,South East,region,2023-04-14,0
E12000008,South East,region,2023-04-13,112
E12000008,South East,region,2023-04-12,0
E12000008,South East,region,2023-04-11,0
E12000008,South East,region,2023-04-10,0
E12000008,South East,region,2023-04-09,0
E12000008,South East,region,2023-04-08,0
E12000008,South East,region,2023-04-07,0
E12000008,South East,region,2023-04-06,131
E12000008,South East,region,2023-04-05,0
E12000008,South East,region,2023-04-04,0
E12000008,South East,region,2023-04-03,0
E12000008,South East,region,2023-04-02,0
E12000008,South East,region,2023-04-01,0
E12000008,South East,region,2023-03-31,0
E12000008,South East,region,2023-03-30,99
E12000008,South East,region,2023-03-29,0
E12000008,South East,region,2023-03-28,0
E12000008,South East,region,2023-03-27,0
E12000008,South East,region,2023-03-26,0
E12000008,South East,region,2023-03-25,0
E12000008,South East,region,2023-03-24,0
E12000008,South East,region,2023-03-23,119
E12000008,South East,region,2023-03-22,0
E12000008,South East,region,2023-03-21,0
E12000008,South East,region,2023-03-20,0
E12000008,South East,region,2023-03-19,0
E12000008,South East,region,2023-03-18,0
E12000008,South East,region,2023-03-17,0
E12000008,South East,region,2023-03-16,148
E12000008,South East,region,2023-03-15,0
E12000008,South East,region,2023-03-14,0
E12000008,South East,region,2023-03-13,0
E12000008,South East,region,2023-03-12,0
E12000008,South East,region,2023-03-11,0
E12000008,South East,region,2023-03-10,0
E12000008,South East,region,2023-03-09,116
E12000008,South East,region,2023-03-08,0
E12000008,South East,region,2023-03-07,0
E12000008,South East,region,2023-03-06,0
E12000008,South East,region,2023-03-05,0
E12000008,South East,region,2023-03-04,0
E12000008,South East,region,2023-03-03,0
E12000008,South East,region,2023-03-02,105
E12000008,South East,region,2023-03-01,0
E12000008,South East,region,2023-02-28,0
E12000008,South East,region,2023-02-27,0
E12000008,South East,region,2023-02-26,0
E12000008,South East,region,2023-02-25,0
E12000008,South East,region,2023-02-24,0
E12000008,South East,region,2023-02-23,96
E12000008,South East,region,2023-02-22,0
E12000008,South East,region,2023-02-21,0
E12000008,South East,region,2023-02-20,0
E12000008,South East,region,2023-02-19,0
E12000008,South East,region,2023-02-18,0
E12000008,South East,region,2023-02-17,0
E12000008,South East,region,2023-02-16,93
E12000008,South East,region,2023-02-15,0
E12000008,South East,region,2023-02-14,0
E12000008,South East,region,2023-02-13,0
E12000008,South East,region,2023-02-12,0
E12000008,South East,region,2023-02-11,0
E12000008,South East,region,2023-02-10,0
E12000008,South East,region,2023-02-09,90
E12000008,South East,region,2023-02-08,0
E12000008,South East,region,2023-02-07,0
E12000008,South East,region,2023-02-06,0
E12000008,South East,region,2023-02-05,0
E12000008,South East,region,2023-02-04,0
E12000008,South East,region,2023-02-03,0
E12000008,South East,region,2023-02-02,122
E12000008,South East,region,2023-02-01,0
E12000008,South East,region,2023-01-31,0
E12000008,South East,region,2023-01-30,0
E12000008,South East,region,2023-01-29,0
E12000008,South East,region,2023-01-28,0
E12000008,South East,region,2023-01-27,0
E12000008,South East,region,2023-01-26,125
E12000008,South East,region,2023-01-25,0
E12000008,South East,region,2023-01-24,0
E12000008,South East,region,2023-01-23,0
E12000008,South East,region,2023-01-22,0
E12000008,South East,region,2023-01-21,0
E12000008,South East,region,2023-01-20,0
E12000008,South East,region,2023-01-19,138
E12000008,South East,region,2023-01-18,0
E12000008,South East,region,2023-01-17,0
E12000008,South East,region,2023-01-16,0
E12000008,South East,region,2023-01-15,0
E12000008,South East,region,2023-01-14,0
E12000008,South East,region,2023-01-13,0
E12000008,South East,region,2023-01-12,166
E12000008,South East,region,2023-01-11,0
E12000008,South East,region,2023-01-10,0
E12000008,South East,region,2023-01-09,0
E12000008,South East,region,2023-01-08,0
E12000008,South East,region,2023-01-07,0
E12000008,South East,region,2023-01-06,0
E12000008,South East,region,2023-01-05,271
E12000008,South East,region,2023-01-04,0
E12000008,South East,region,2023-01-03,0
E12000008,South East,region,2023-01-02,0
E12000008,South East,region,2023-01-01,0
E12000008,South East,region,2022-12-31,0
E12000008,South East,region,2022-12-30,0
E12000008,South East,region,2022-12-29,0
E12000008,South East,region,2022-12-28,0
E12000008,South East,region,2022-12-27,0
E12000008,South East,region,2022-12-26,0
E12000008,South East,region,2022-12-25,0
E12000008,South East,region,2022-12-24,0
E12000008,South East,region,2022-12-23,0
E12000008,South East,region,2022-12-22,98
E12000008,South East,region,2022-12-21,0
E12000008,South East,region,2022-12-20,0
E12000008,South East,region,2022-12-19,0
E12000008,South East,region,2022-12-18,0
E12000008,South East,region,2022-12-17,0
E12000008,South East,region,2022-12-16,0
E12000008,South East,region,2022-12-15,87
E12000008,South East,region,2022-12-14,0
E12000008,South East,region,2022-12-13,0
E12000008,South East,region,2022-12-12,0
E12000008,South East,region,2022-12-11,0
E12000008,South East,region,2022-12-10,0
E12000008,South East,region,2022-12-09,0
E12000008,South East,region,2022-12-08,66
E12000008,South East,region,2022-12-07,0
E12000008,South East,region,2022-12-06,0
E12000008,South East,region,2022-12-05,0
E12000008,South East,region,2022-12-04,0
E12000008,South East,region,2022-12-03,0
E12000008,South East,region,2022-12-02,0
E12000008,South East,region,2022-12-01,54
E12000008,South East,region,2022-11-30,0
E12000008,South East,region,2022-11-29,0
E12000008,South East,region,2022-11-28,0
E12000008,South East,region,2022-11-27,0
E12000008,South East,region,2022-11-26,0
E12000008,South East,region,2022-11-25,0
E12000008,South East,region,2022-11-24,89
E12000008,South East,region,2022-11-23,0
E12000008,South East,region,2022-11-22,0
E12000008,South East,region,2022-11-21,0
E12000008,South East,region,2022-11-20,0
E12000008,South East,region,2022-11-19,0
E12000008,South East,region,2022-11-18,0
E12000008,South East,region,2022-11-17,96
E12000008,South East,region,2022-11-16,0
E12000008,South East,region,2022-11-15,0
E12000008,South East,region,2022-11-14,0
E12000008,South East,region,2022-11-13,0
E12000008,South East,region,2022-11-12,0
E12000008,South East,region,2022-11-11,0
E12000008,South East,region,2022-11-10,119
E12000008,South East,region,2022-11-09,0
E12000008,South East,region,2022-11-08,0
E12000008,South East,region,2022-11-07,0
E12000008,South East,region,2022-11-06,0
E12000008,South East,region,2022-11-05,0
E12000008,South East,region,2022-11-04,0
E12000008,South East,region,2022-11-03,147
E12000008,South East,region,2022-11-02,0
E12000008,South East,region,2022-11-01,0
E12000008,South East,region,2022-10-31,0
E12000008,South East,region,2022-10-30,0
E12000008,South East,region,2022-10-29,0
E12000008,South East,region,2022-10-28,0
E12000008,South East,region,2022-10-27,170
E12000008,South East,region,2022-10-26,0
E12000008,South East,region,2022-10-25,0
E12000008,South East,region,2022-10-24,0
E12000008,South East,region,2022-10-23,0
E12000008,South East,region,2022-10-22,0
E12000008,South East,region,2022-10-21,0
E12000008,South East,region,2022-10-20,129
E12000008,South East,region,2022-10-19,0
E12000008,South East,region,2022-10-18,0
E12000008,South East,region,2022-10-17,0
E12000008,South East,region,2022-10-16,0
E12000008,South East,region,2022-10-15,0
E12000008,South East,region,2022-10-14,0
E12000008,South East,region,2022-10-13,97
E12000008,South East,region,2022-10-12,0
E12000008,South East,region,2022-10-11,0
E12000008,South East,region,2022-10-10,0
E12000008,South East,region,2022-10-09,0
E12000008,South East,region,2022-10-08,0
E12000008,South East,region,2022-10-07,0
E12000008,South East,region,2022-10-06,74
E12000008,South East,region,2022-10-05,0
E12000008,South East,region,2022-10-04,0
E12000008,South East,region,2022-10-03,0
E12000008,South East,region,2022-10-02,0
E12000008,South East,region,2022-10-01,0
E12000008,South East,region,2022-09-30,0
E12000008,South East,region,2022-09-29,49
E12000008,South East,region,2022-09-28,0
E12000008,South East,region,2022-09-27,0
E12000008,South East,region,2022-09-26,0
E12000008,South East,region,2022-09-25,0
E12000008,South East,region,2022-09-24,0
E12000008,South East,region,2022-09-23,0
E12000008,South East,region,2022-09-22,54
E12000008,South East,region,2022-09-21,0
E12000008,South East,region,2022-09-20,0
E12000008,South East,region,2022-09-19,0
E12000008,South East,region,2022-09-18,0
E12000008,South East,region,2022-09-17,0
E12000008,South East,region,2022-09-16,0
E12000008,South East,region,2022-09-15,80
E12000008,South East,region,2022-09-14,0
E12000008,South East,region,2022-09-13,0
E12000008,South East,region,2022-09-12,0
E12000008,South East,region,2022-09-11,0
E12000008,South East,region,2022-09-10,0
E12000008,South East,region,2022-09-09,0
E12000008,South East,region,2022-09-08,92
E12000008,South East,region,2022-09-07,0
E12000008,South East,region,2022-09-06,0
E12000008,South East,region,2022-09-05,0
E12000008,South East,region,2022-09-04,0
E12000008,South East,region,2022-09-03,0
E12000008,South East,region,2022-09-02,0
E12000008,South East,region,2022-09-01,0
E12000008,South East,region,2022-08-31,64
E12000008,South East,region,2022-08-30,0
E12000008,South East,region,2022-08-29,0
E12000008,South East,region,2022-08-28,0
E12000008,South East,region,2022-08-27,0
